"Id","PostId","Score","Text","CreationDate","UserId","ContentLicense","Tags","CommentCategory","ReviewedCommentCategory"
"52623332","32375912","4","it's not just typo when you ask for the opposite of what you actually want ;-)","9/3/2015 12:57","4137985","CC BY-SA 3.0","<r><string><select><substring>","Constructive Criticism","Constructive Criticism"
"53372348","32766589","4","Please clarify your question. What exactly is the problem ??","9/24/2015 16:38","898348","CC BY-SA 3.0","<c><file-handling>","Request Clarification","Request Clarification"
"51890476","31993059","4","You have a typo in the permission name: `persmission`","8/13/2015 15:57","436938","CC BY-SA 3.0","<java><android><xml><ant><logcat>","Constructive Criticism","Constructive Criticism"
"50951412","31493943","4","Please clarify _input number is greater than 5 digits (32 bits)_.","7/18/2015 17:58","438154","CC BY-SA 3.0","<java><exception><input><integer><runtime>","Request Clarification","Request Clarification"
"44240578","27921728","4","Please clarify what the object should look like","1/13/2015 12:05","246342","CC BY-SA 3.0","<javascript>","Request Clarification","Request Clarification"
"52789150","32463605","4","format your code.then you will be able to answer your question","9/8/2015 17:17","1886334","CC BY-SA 3.0","<java><compiler-errors>","Constructive Criticism","Constructive Criticism"
"50723624","31372208","4","Typo : line 2 first snippet : `$('#errorNotification').on('/nofitications/error' ...` should be `noTiFications` not `nofitications` ?","7/12/2015 20:29","4248472","CC BY-SA 3.0","<javascript><jquery><html><ajax>","Constructive Criticism","Constructive Criticism"
"44189044","27893902","4","Your first `malloc`, is wrong anyway. Because it should be `sizeof(char *)` probably it's a typo.","1/12/2015 0:59","1983495","CC BY-SA 3.0","<c++><c><arrays><pointers>","Constructive Criticism","Constructive Criticism"
"51290362","31674069","4","Please explain **exactly** what you mean by ""exit"" in this context.","7/28/2015 10:47","115145","CC BY-SA 3.0","<android><notifications>","Request Clarification","Request Clarification"
"53205014","32680276","4","Please format your code .","9/20/2015 14:08","4606734","CC BY-SA 3.0","<c>","Constructive Criticism","Constructive Criticism"
"51363072","31712526","4","This is a bad schema design. First you need to figure out wether you can get rid of the suffix in the ID field and put it in a separate field instead. It will help if you add sample data and expected result as now question is ambiguous.","7/29/2015 23:01","599911","CC BY-SA 3.0","<sql><sql-server><tsql>","Constructive Criticism","Constructive Criticism"
"53278222","32717893","4","can you format your code?","9/22/2015 13:17","2447152","CC BY-SA 3.0","<java>","Constructive Criticism","Constructive Criticism"
"53467615","32815605","4","seems like a typo: `cms_setings` instead of `cms_settings`.","9/28/2015 4:17","711206","CC BY-SA 3.0","<php><mysql><database><pdo>","Constructive Criticism","Constructive Criticism"
"54006881","33095595","4","Typo: `""array,dat""` should be `""array.dat""`","10/13/2015 6:29","1606345","CC BY-SA 3.0","<c><text><file-io>","Constructive Criticism","Constructive Criticism"
"53797634","32986241","4","Notice that you have a typo in `if(isset($POST['osis']))` it's `$_POST`","10/7/2015 7:39","1406849","CC BY-SA 3.0","<php><html><mysql>","Constructive Criticism","Constructive Criticism"
"49731348","30843915","4","Could you please explain the term ""monitor assembly code?""","6/15/2015 11:28","478399","CC BY-SA 3.0","<java><exe>","Request Clarification","Request Clarification"
"52056527","32080136","4","Please make SOME research effort before asking. Just searching `biginteger.add` or even `how to add biginteger in java` pulls up a [duplicate](http://stackoverflow.com/questions/1783912/java-how-to-use-biginteger), a [related question which is very nearly a duplicate](http://stackoverflow.com/questions/3748846/how-to-add-two-numbers-of-any-length-in-java), a nice [tutorial which shows you how to use it](http://www.tutorialspoint.com/java/math/biginteger_add.htm) and even [the documentation](http://docs.oracle.com/javase/7/docs/api/java/math/BigInteger.html#add(java.math.BigInteger)).","8/18/2015 18:41","770270","CC BY-SA 3.0","<java><math>","Relevant Information","Relevant Information"
"53221862","32688924","4","Typo - `#rightRuler` has `right: 80px;`. It looks like you mean to have `height: 80px`","9/21/2015 6:51","2930477","CC BY-SA 3.0","<html><css>","Constructive Criticism","Constructive Criticism"
"49688416","30821085","4","Typo: package name `com.pckt.webstore.domain.repository.impl` should be `com.packt.webstore.domain.repository.impl`","6/13/2015 16:44","871026","CC BY-SA 3.0","<java><spring><spring-mvc>","Constructive Criticism","Constructive Criticism"
"47768899","29821241","4","The script you have shown us is incomplete ( I suppose it is a typo ) and the information you provide about this api is insufficient.","4/23/2015 10:56","3589092","CC BY-SA 3.0","<javascript><php>","Constructive Criticism","Constructive Criticism"
"50636143","31324858","4","This code will not compile for many reasons. Please [edit] your question to correct it. Also use `{}` button from editor to properly format your code.","7/9/2015 17:55","1393766","CC BY-SA 3.0","<java><oop>","Constructive Criticism","Constructive Criticism"
"46958944","29390879","4","Please show a short but *complete* program of what you've tried, and explain what you expected vs what happened. (It would also *really* help if you'd format your XML so that the structure is obvious.)","4/1/2015 12:33","22656","CC BY-SA 3.0","<c#><.net><xml><linq><linq-to-xml>","Constructive Criticism","Constructive Criticism"
"46984561","29404509","4","(Off-topic, but related to getting better help): one blank line is enough whitespace - for better help, format your code nicely so we can read it.","4/2/2015 4:10","1212960","CC BY-SA 3.0","<java><multithreading>","Constructive Criticism","Constructive Criticism"
"47344691","29597560","4","People who happen upon this question in the future aren't really going to be helped by _""I figured it out""_. If you found the solution to your problem yourself you should post it as an answer. If you don't feel it's worth posting because the problem was a typo or something like that you should probably delete your question.","4/13/2015 6:38","1524450","CC BY-SA 3.0","<assembly><mips>","Constructive Criticism","Constructive Criticism"
"53834064","1713038","4","Meth?? Is that a programming term, or... y'know? Please clarify.","10/8/2015 0:32","5125690","CC BY-SA 3.0","<python><object><inheritance><parent><super>","Request Clarification","Request Clarification"
"45253697","28463969","4","This is a simple misunderstanding of C syntax: `* coordPtr` go after the body of the `struct`, not before it. Voting to close as a typo.","2/11/2015 20:36","335858","CC BY-SA 3.0","<c><struct><typedef>","Constructive Criticism","Constructive Criticism"
"51770698","31929288","4","Duplicate of [How to return the response from an asynchronous call?](http://stackoverflow.com/questions/14220321/how-to-return-the-response-from-an-asynchronous-call)","8/10/2015 21:17","184600","CC BY-SA 3.0","<javascript>","Relevant Information","Relevant Information"
"49217570","30573616","4","Applications do not ""close"" in Android. Please explain **precisely** what you mean by ""close"".","6/1/2015 12:42","115145","CC BY-SA 3.0","<java><android><sqlite>","Request Clarification","Request Clarification"
"44447922","28031656","4","One semicolon too much in the for-loop. Basic typo","1/19/2015 18:56","3204551","CC BY-SA 3.0","<c++>","Constructive Criticism","Constructive Criticism"
"46600353","29193454","4","You have a typo. It is `mt19937`.","3/22/2015 10:54","661519","CC BY-SA 3.0","<c++>","Constructive Criticism","Constructive Criticism"
"45211119","28440730","4","I'm surprised you have (correct) lower-case `for`, but then trying to use upper-case `If` and `Else`. I'm voting to close this as a typographical error.","2/10/2015 20:03","485088","CC BY-SA 3.0","<c++><c>","Constructive Criticism","Constructive Criticism"
"46550687","29166017","4","Duplicate of http://stackoverflow.com/questions/29163189/setstyleclass-method-is-overriding-the-already-defined-styleclass","3/20/2015 12:02","157882","CC BY-SA 3.0","<jquery><jsf><jsf-2>","Relevant Information","Relevant Information"
"48713070","30308204","4","A [related question](http://stackoverflow.com/q/15435462/772868) was closed, unfortunately.","5/18/2015 16:53","772868","CC BY-SA 3.0","<html><css><prolog>","Relevant Information","Relevant Information"
"51073646","31558717","4","Please format your code properly.","7/22/2015 9:09","1997093","CC BY-SA 3.0","<java><arrays>","Constructive Criticism","Constructive Criticism"
"51944231","30671548","4","Duplicate of : http://stackoverflow.com/questions/21551538/how-to-enable-android-download-manager","8/15/2015 2:49","804440","CC BY-SA 3.0","<android><download><android-download-manager>","Relevant Information","Relevant Information"
"50706910","31363162","4","The problem with semicolons is very common. Voting to close as a typo.","7/12/2015 0:30","335858","CC BY-SA 3.0","<java>","Constructive Criticism","Constructive Criticism"
"48233238","30059146","4","It says right there in the documentation, `h_errno` holds the error number.  Yet, in your code you're checking `errno`.  Voting off-topic because error is caused by a simple typo.","5/5/2015 17:13","477563","CC BY-SA 3.0","<c><sockets>","Constructive Criticism","Constructive Criticism"
"49878208","30920377","4","We can understand the solution you are looking for, but not the *problem* that you are having. Please explain what it is you've tried, and what you think is not working, including any *relevant* code for the example.","6/18/2015 16:13","2913306","CC BY-SA 3.0","<bash><awk><sed>","Request Clarification","Request Clarification"
"52565422","961532","4","Duplicate of [Simulate JavaScript Key Events](http://stackoverflow.com/questions/596481/simulate-javascript-key-events)","9/2/2015 6:12","1269037","CC BY-SA 3.0","<javascript><safari><webkit><dom-events><keyboard-events>","Relevant Information","Relevant Information"
"44559776","690465","4","Related question: http://dba.stackexchange.com/q/13112","1/22/2015 14:52","302677","CC BY-SA 3.0","<sql-server><performance><sql-server-2008><temp-tables><common-table-expression>","Relevant Information","Relevant Information"
"48199726","30041940","4","I think it would help if you (1) format your post correctly, and (2) add a [tag:python] tag. Oh, and (3) post what you got and point out where you are stuck.","5/4/2015 23:55","2564301","CC BY-SA 3.0","<python><parsing><text>","Constructive Criticism","Constructive Criticism"
"49903450","30934182","4","This is a simple typo. Java and XML are case sensitive (like conversational English, by the way; you seem to be consistently failing to firmly press the Shift key at the right moments, not only in code but also in English). Please take a good cup of coffee and exactly follow the examples and documentation and pay a bit more love and attention to the Shift key. The compiler and the humanhood will be thankful.","6/19/2015 9:08","157882","CC BY-SA 3.0","<java><jsf>","Constructive Criticism","Constructive Criticism"
"45696966","26190725","4","see http://stackoverflow.com/questions/26161001/ios-8-how-to-determine-the-foreground-app-as-well-as-get-list-of-running-apps it is considered a vulnerability and is disabled in iOS 8.","2/24/2015 18:35","9679","CC BY-SA 3.0","<ios><objective-c><iphone><ios8><iphone-privateapi>","Relevant Information","Relevant Information"
"48470009","26751362","4","I've created a similar LOVOO like Radar view for iOS with slider. It's available on github. https://github.com/abm-adnan/Radar","5/12/2015 5:01","88907","CC BY-SA 3.0","<ios><iphone><core-location><augmented-reality>","Relevant Information","Relevant Information"
"52686695","32409453","4","[*warning: unsequenced modification and access to 'top' \[-Wunsequenced\]*](http://coliru.stacked-crooked.com/a/0235e7909cd2da0d)","9/5/2015 4:17","962089","CC BY-SA 3.0","<c++><c>","Relevant Information","Relevant Information"
"50074497","31024915","4","Yes, perfectly possible HTH. - [How do I ask a good question?](http://stackoverflow.com/help/how-to-ask)","6/24/2015 11:10","246342","CC BY-SA 3.0","<javascript><php><html>","Relevant Information","Relevant Information"
"48301767","30094511","4","Not Possible with Javascript/JQuery, but  you can have a look at **Phantomjs** , this might be useful for you http://phantomjs.org/screen-capture.html","5/7/2015 7:41","1192188","CC BY-SA 3.0","<javascript><jquery><html><canvas>","Relevant Information","Relevant Information"
"48301117","30094372","4","[Bad Habits to kick: **Declaring VARCHAR without length**](http://sqlblog.com/blogs/aaron_bertrand/archive/2009/10/09/bad-habits-to-kick-declaring-varchar-without-length.aspx)","5/7/2015 7:24","2203084","CC BY-SA 3.0","<sql-server><isnull>","Relevant Information","Relevant Information"
"52899228","32520521","4","Lucene, in different variations: [`org.tartarus.snowball.ext.German2Stemmer`](https://lucene.apache.org/core/5_3_0/analyzers-common/org/tartarus/snowball/ext/German2Stemmer.html) and [`org.apache.lucene.analysis.de.GermanLightStemmer`](https://lucene.apache.org/core/5_3_0/analyzers-common/org/apache/lucene/analysis/de/GermanLightStemmer.html). The [default analyzer](https://lucene.apache.org/core/5_3_0/analyzers-common/org/apache/lucene/analysis/de/GermanAnalyzer.html) uses the light stemmer followed by germanized snowball.","9/11/2015 10:04","3191557","CC BY-SA 3.0","<java><regex><nlp><similarity><linguistics>","Relevant Information","Relevant Information"
"52923045","32532406","4","You should *never* parse HTML with regex. Use [a PHP DOM parser](http://simplehtmldom.sourceforge.net/) instead.","9/11/2015 21:34","1011527","CC BY-SA 3.0","<php><regex><string><parsing>","Relevant Information","Relevant Information"
"48417277","24471109","4","[RecyclerViewDemo](https://github.com/mxy1228/RecylerViewDemo) I found this project great, using interfaces to provide more free actions.","5/10/2015 18:27","4206925","CC BY-SA 3.0","<java><android><android-recyclerview><onclick><onclicklistener>","Relevant Information","Relevant Information"
"47254691","29551608","4","I think this might be a good question over on [Codereview](http://codereview.stackexchange.com/)","4/10/2015 1:05","845704","CC BY-SA 3.0","<java><performance><optimization><biginteger><fibonacci>","Relevant Information","Relevant Information"
"45473545","28583001","4","Python tutorial, [chapter 3, section 1.3](https://docs.python.org/3/tutorial/introduction.html#lists). LearnPython.org, *Learn The Basics*, [third page](http://www.learnpython.org/en/Lists). These are very basic syntax constructs that you can find in all Python tutorials.","2/18/2015 11:55","100297","CC BY-SA 3.0","<python>","Relevant Information","Relevant Information"
"47254127","29551223","4","http://www.open-std.org/jtc1/sc22/wg21/docs/cwg_active.html#1255; http://www.open-std.org/jtc1/sc22/wg21/docs/cwg_active.html#1626","4/10/2015 0:29","2756719","CC BY-SA 3.0","<c++><c++11><constexpr><noexcept><constant-expression>","Relevant Information","Relevant Information"
"49978948","30973650","4","You must not do anything else than GetValue and SetValue in the CLR wrappers of a dependency property. This also applies to the Get and Set method of attached properties. See [XAML Loading and Dependency Properties](https://msdn.microsoft.com/en-us/library/bb613563(v=vs.100).aspx) for details.","6/22/2015 7:08","1136211","CC BY-SA 3.0","<c#><wpf><binding>","Relevant Information","Relevant Information"
"50282828","31135387","4","Start with https://git-scm.com/book/en/v1/Git-Internals-Git-Objects","6/30/2015 10:45","974186","CC BY-SA 3.0","<git>","Relevant Information","Relevant Information"
"48264014","30075340","4","http://jsfiddle.net/arunpjohny/rfroymx2/1/ - looks fine","5/6/2015 11:26","114251","CC BY-SA 3.0","<javascript><jquery><drop-down-menu>","Relevant Information","Relevant Information"
"55918153","14200018","4","The answer is this : http://stackoverflow.com/a/13149587/2384429 , where the Reference needs to set the property Copy Local to True instead of False.","12/4/2015 7:12","2384429","CC BY-SA 3.0","<c#><.net><visual-studio-2012>","Relevant Information","Relevant Information"
"52993193","32568883","4","The problem is the splitter. You need a new one because this one is horrible inefficient. Here is an excellent article with a number of splitters that are a lot more efficient. http://sqlperformance.com/2012/07/t-sql-queries/split-strings Once you have a new splitter you need to pass the ASCII character instead of \t","9/14/2015 15:56","3813116","CC BY-SA 3.0","<sql><sql-server><string>","Relevant Information","Relevant Information"
"52993327","32568787","4","This may be useful to you: [Asking the user for input until they give a valid response](http://stackoverflow.com/q/23294658/953482)","9/14/2015 16:00","953482","CC BY-SA 3.0","<python><if-statement><while-loop>","Relevant Information","Relevant Information"
"46188054","17563726","4","possible duplicate of [Shorthand for diff of git commit with its parent?](http://stackoverflow.com/questions/436362/shorthand-for-diff-of-git-commit-with-its-parent)","3/10/2015 15:54","2082964","CC BY-SA 3.0","<git><version-control><diff><git-diff>","Relevant Information","Relevant Information"
"47283166","18371741","4","elated question: [How should Git Flow work with QA testing both a release and a new feature?](https://stackoverflow.com/questions/25238846/how-should-git-flow-work-with-qa-testing-both-a-release-and-a-new-feature)","4/10/2015 16:57","411282","CC BY-SA 3.0","<git><testing><qa><git-flow>","Relevant Information","Relevant Information"
"47189797","29517257","4","[WebBrowserProgressChangedEventArgs.CurrentProgress](https://msdn.microsoft.com/en-us/library/system.windows.forms.webbrowserprogresschangedeventargs.currentprogress%28v=vs.110%29.aspx): ""*The number of bytes that have been loaded or -1 to indicate that the download has completed.*"" Documentation is your friend.","4/8/2015 14:19","64976","CC BY-SA 3.0","<c#><browser><progress>","Relevant Information","Relevant Information"
"44019724","17287330","4","shouldn't the event on the client be `'disconnect'` instead of `'disconnected'` ?","1/6/2015 19:03","1088754","CC BY-SA 3.0","<javascript><socket.io><disconnect>","Request Clarification","Request Clarification"
"49206528","30567989","6","What's the problem? Are you getting an error or not the expected result? please elaborate.","6/1/2015 7:35","4717027","CC BY-SA 3.0","<java><file><output>","Request Clarification","Request Clarification"
"51337306","31699052","5","What do you mean when you say that you ""want to calculate the XOR CRC of both buffers together""? Do you mean that you should combine the contents of both buffers somehow? That you want to call the function twice, once for each buffer? Combine the return value of two calls? Something else? Please elaborate.","7/29/2015 11:26","440558","CC BY-SA 3.0","<c>","Request Clarification","Request Clarification"
"48084751","29982138","5","Please elaborate ""does not work"" in developer's terms instead of enduser's terms. Is the HTTP request fired? Is the FacesServlet hit? Is the action event queued? Is the invoke application phase entered? Is the action method hit? Etc.","5/1/2015 6:46","157882","CC BY-SA 3.0","<jsf><jsf-1.2>","Request Clarification","Request Clarification"
"46253856","29003559","5","Please elaborate on ""error occured when running it"".","3/12/2015 6:55","962089","CC BY-SA 3.0","<c++><sorting>","Request Clarification","Request Clarification"
"55349703","33791230","5","_""String must be avoided, because of security concerns.""_ can you please elaborate?","11/18/2015 22:03","139010","CC BY-SA 3.0","<java><encryption><encoding><utf-8>","Request Clarification","Request Clarification"
"55616972","33927978","4","Please elaborate about 'not working properly'. What do you expect it to do, and what is it doing?","11/25/2015 23:07","563532","CC BY-SA 3.0","<c#><regex>","Request Clarification","Request Clarification"
"45524373","28610133","4","the 3 pointer solution is simple, elegant and trivial to verify for correctness. please elaborate why you reject it","2/19/2015 15:34","3202093","CC BY-SA 3.0","<c++><c><list>","Request Clarification","Request Clarification"
"45925886","28827801","4","I am not 100% sure what exactly you are trying to do, please elaborate. Either way, usage of reflection or `instanceof` is a code smell, and indicates your code should need some refactoring. There is likely a design pattern that do what you want.","3/3/2015 9:09","572670","CC BY-SA 3.0","<java><types><dynamic-typing>","Request Clarification","Request Clarification"
"51527069","31799142","4","Please elaborate more on what ""does not work at all"" means. Do you get specific errors in the console? Do certain animations/transitions not work? Are you able to post a code snippet that seems to cause the problem?","8/4/2015 3:04","247268","CC BY-SA 3.0","<microsoft-edge>","Request Clarification","Request Clarification"
"49322326","30628194","4","Please elaborate what you mean by ""not working"".","6/3/2015 18:48","1707091","CC BY-SA 3.0","<java>","Request Clarification","Request Clarification"
"52953470","32548544","4","Sounds like you are asking to build a spam-distributor. Please elaborate the question by explaining *why*  you want to send such a large number of e-mails and what you have already tried to do this.","9/13/2015 10:26","5211833","CC BY-SA 3.0","<php>","Request Clarification","Request Clarification"
"52408300","43866","1","How to find our service name when I have SID name?","8/28/2015 6:30","2757027","CC BY-SA 3.0","<database><oracle><service><administration><sid>","Request Clarification","Request Clarification"
"45290220","102459","1","The reasoning in your 'update' isn't quite right.  vector normally adds and removes elements from the end _faster_ than a deque.  deque is faster for _growing memory_, not pushing elements.","2/12/2015 17:38","845092","CC BY-SA 3.0","<c++><stl><containers>","Constructive Criticism","Constructive Criticism"
"48314205","124336","1","The use of the term ""cast"" in this question is wrong. 
Casting imply that the object we cast is already an object of this type. For example : object o = 3;  MethodWithIntegerParam((int)o);                  In your question baseClass isn't instantiate with derived class. So what you looking for is Conversion and not casting.","5/7/2015 12:45","4625305","CC BY-SA 3.0","<c#><oop><inheritance><design-patterns>","Constructive Criticism","Constructive Criticism"
"55230288","161177","1","***Also see the answers in:*** http://stackoverflow.com/questions/7779652/try-catch-finally-construct-is-it-in-c11","11/16/2015 8:03","755804","CC BY-SA 3.0","<c++><exception><raii><finally><c++-faq>","Relevant Information","Relevant Information"
"45745728","165779","1","Related: [Why are there are no PUT and DELETE methods on HTML forms?](http://programmers.stackexchange.com/q/114156/94235)","2/25/2015 21:17","1157054","CC BY-SA 3.0","<http><cross-browser><browser><ajax>","Relevant Information","Relevant Information"
"50869982","222601","1","@giammin: Please elaborate.","7/16/2015 10:07","722453","CC BY-SA 3.0","<c#><switch-statement>","Request Clarification","Request Clarification"
"52645088","299495","1","Depending on how you are generating the byte arrays, it may more efficient to use a [`MemoryImageSource`](https://docs.oracle.com/javase/8/docs/api/java/awt/image/MemoryImageSource.html) than to convert them to JPEG or PNG format and then read with `ImageIO` as most answers suggest. You could get an `Image` from a `MemoryImageSource` constructed with your image data by using [`createImage`](https://docs.oracle.com/javase/8/docs/api/java/awt/Component.html#createImage-java.awt.image.ImageProducer-), and display as suggested in one of the answers.","9/4/2015 0:26","1625415","CC BY-SA 3.0","<java><image><swing><jpanel>","Relevant Information","Relevant Information"
"49203000","307438","1","Related: http://stackoverflow.com/questions/12563706/is-there-a-mysql-option-feature-to-track-history-of-changes-to-records","6/1/2015 5:19","187606","CC BY-SA 3.0","<mysql><sql>","Relevant Information","Relevant Information"
"49602076","356161","1","// , The solicitation of ""audience preferences"" might seem harmless, at first, but it turns stackoverflow into a polling mechanism, a sort of perverted democracy of the few against the many. "" Are there any other ________ that you prefer?"" is, literally, asking them for a preference, not a fact.","6/11/2015 8:42","2146138","CC BY-SA 3.0","<python><coding-style>","Constructive Criticism","Constructive Criticism"
"56067903","378959","1","Phan (for php-7) has [just been released](https://github.com/etsy/phan).","12/8/2015 16:09","418413","CC BY-SA 3.0","<php><code-analysis><static-analysis>","Relevant Information","Relevant Information"
"46665301","383692","1","Also read about I-JSON: https://www.tbray.org/ongoing/When/201x/2015/03/23/i-json","3/24/2015 9:48","657427","CC BY-SA 3.0","<json>","Relevant Information","Relevant Information"
"53660538","394230","1","@dimo414 profilegem seems to have been moved here https://bitbucket.org/dimo414/profilegem. As far as sharing bash configs in general, try some of these dotfiles projects: https://github.com/search?o=desc&q=dotfiles&s=stars&type=Repositories&utf8=%E2%9C%9","10/2/2015 21:45","18706","CC BY-SA 3.0","<bash><os-detection>","Relevant Information","Relevant Information"
"46018879","410320","1","possible duplicate of [In which language are the Java compiler, JVM and Java written?](http://stackoverflow.com/questions/1220914/in-which-language-are-the-java-compiler-jvm-and-java-written). This is older, but it is a subset and has less votes.","3/5/2015 13:08","895245","CC BY-SA 3.0","<java><jvm>","Relevant Information","Relevant Information"
"46937088","413819","1","possible duplicate of [SQL exclude a column using SELECT \* \[except columnA\] FROM tableA?](http://stackoverflow.com/questions/729197/sql-exclude-a-column-using-select-except-columna-from-tablea)","3/31/2015 21:01","181965","CC BY-SA 3.0","<sql><sql-except>","Relevant Information","Relevant Information"
"55491063","414164","1","Also a good answer at Unix&Linux : http://unix.stackexchange.com/a/38344/24170","11/23/2015 3:40","1449460","CC BY-SA 3.0","<bash><random>","Relevant Information","Relevant Information"
"45342330","420417","1","I know you're already accepted an answer for this, but you might want to take a look at a blog post I did regarding this exact issue: http://gruffcode.com/2010/10/28/detecting-the-file-download-dialog-in-the-browser/","2/14/2015 2:38","1680","CC BY-SA 3.0","<javascript><html><iframe><download>","Relevant Information","Relevant Information"
"48058006","62151","1","might be too late but I want to point to this blog: http://blog.angeloflogic.com/2013/10/nlog-timestamps-with-millisecond.html","4/30/2015 13:36","106402","CC BY-SA 3.0","<.net><language-features><date>","Relevant Information","Relevant Information"
"51339238","69539","1","Voting to close as too broad.","7/29/2015 12:12","895245","CC BY-SA 3.0","<c++><interpreter><read-eval-print-loop>","Constructive Criticism","Constructive Criticism"
"50656542","79023","1","On reverse engineering: http://reverseengineering.stackexchange.com/questions/1392/decent-gui-for-gdb","7/10/2015 8:31","895245","CC BY-SA 3.0","<c++><linux><gdb><debugging>","Relevant Information","Relevant Information"
"47638965","152016","1","Basically the same answer for OS detection: http://stackoverflow.com/questions/142508/how-do-i-check-os-with-a-preprocessor-directive","4/20/2015 16:34","895245","CC BY-SA 3.0","<c++><c><detection><cpu-architecture><compile-time>","Relevant Information","Relevant Information"
"44289764","156329","1","See also http://stackoverflow.com/questions/6695604/oracle-why-does-the-leading-zero-of-a-number-disappear-when-converting-it-to-c/27946804#27946804 on unwanted leading periods (missing leading zero).","1/14/2015 16:12","603516","CC BY-SA 3.0","<sql><oracle>","Relevant Information","Relevant Information"
"55639032","255941","1","Possible duplicate of [PHP memory profiling](http://stackoverflow.com/questions/880458/php-memory-profiling)","11/26/2015 13:31","828366","CC BY-SA 3.0","<php><memory-management><profiling>","Relevant Information","Relevant Information"
"53650810","298116","1","See [http://stackoverflow.com/questions/14633008/jsf-2-datatable-row-index-without-datamodel]. This answer is newer than those below - also short and sweet.","10/2/2015 16:12","2114313","CC BY-SA 3.0","<jsf><datatable>","Relevant Information","Relevant Information"
"47757263","477399","1","possible duplicate of [Is there a destructor for Java?](http://stackoverflow.com/questions/171952/is-there-a-destructor-for-java)","4/23/2015 6:04","545127","CC BY-SA 3.0","<java><raii>","Relevant Information","Relevant Information"
"56571369","20856","1","see also http://stackoverflow.com/questions/48475/database-design-for-tagging","12/22/2015 11:50","57159","CC BY-SA 3.0","<sql><database-design><tags><data-modeling><tagging>","Relevant Information","Relevant Information"
"54464040","264119","1","Possible duplicate of [How do you deal with polymorphism in a database?](http://stackoverflow.com/questions/45621/how-do-you-deal-with-polymorphism-in-a-database)","10/25/2015 18:49","4370109","CC BY-SA 3.0","<php><mysql><database><data-modeling>","Relevant Information","Relevant Information"
"51104281","196830","1","See also http://stackoverflow.com/questions/8894258/fastest-way-to-iterate-over-all-the-chars-in-a-string Benchmarks show String.charAt() is fastest for small strings, and using reflection to read the char array directly is fastest for large strings.","7/22/2015 21:57","1504950","CC BY-SA 3.0","<java><string><iteration><character><tokenize>","Relevant Information","Relevant Information"
"56610472","202011","1","Possible duplicate of [Encrypting & Decrypting a String in C#](http://stackoverflow.com/questions/10168240/encrypting-decrypting-a-string-in-c-sharp/10177020)","12/23/2015 11:38","57477","CC BY-SA 3.0","<c#><.net><encryption><mono><cryptography>","Relevant Information","Relevant Information"
"48408223","520328","1","See related answer: http://stackoverflow.com/a/30149061/4102160","5/10/2015 10:35","4102160","CC BY-SA 3.0","<java><reflection><packages>","Relevant Information","Relevant Information"
"52340868","537087","1","possible duplicate of [T-SQL stored procedure that accepts multiple Id values](http://stackoverflow.com/questions/43249/t-sql-stored-procedure-that-accepts-multiple-id-values)","8/26/2015 14:19","12484","CC BY-SA 3.0","<sql-server>","Relevant Information","Relevant Information"
"47791487","639695","1","possible duplicate of [How do I calculate distance between two latitude-longitude points?](http://stackoverflow.com/questions/27928/how-do-i-calculate-distance-between-two-latitude-longitude-points)","4/23/2015 19:20","2336725","CC BY-SA 3.0","<math><geolocation><geo>","Relevant Information","Relevant Information"
"44599593","696345","1","related: [How to terminate a python subprocess launched with shell=True](http://stackoverflow.com/questions/4789837/how-to-terminate-a-python-subprocess-launched-with-shell-true)","1/23/2015 15:16","4279","CC BY-SA 3.0","<python><windows><windows-xp><subprocess><python-2.6>","Relevant Information","Relevant Information"
"49878847","21640","1","See my answer to a simlar question here - http://stackoverflow.com/a/1534478/98740","6/18/2015 16:33","98740","CC BY-SA 3.0","<.net><asp.net><url><uri><authority>","Relevant Information","Relevant Information"
"50096056","224225","1","Related thread:

http://stackoverflow.com/questions/13051412/how-to-hide-the-console-window-in-a-win32-project-using-visual-studio-2010","6/24/2015 19:59","3220983","CC BY-SA 3.0","<c++><c><winapi>","Relevant Information","Relevant Information"
"46552511","714796","1","possible duplicate of [Updating Java PriorityQueue when its elements change priority](http://stackoverflow.com/questions/1871253/updating-java-priorityqueue-when-its-elements-change-priority)","3/20/2015 12:53","545127","CC BY-SA 3.0","<java><heap><priority-queue>","Relevant Information","Relevant Information"
"54783240","848987","1","Possible duplicate of [How do I attach the debugger to IIS instead of ASP.NET Development Server?](http://stackoverflow.com/questions/210250/how-do-i-attach-the-debugger-to-iis-instead-of-asp-net-development-server)","11/3/2015 13:04","3271599","CC BY-SA 3.0","<c#><asp.net><visual-studio-2005><debugging>","Relevant Information","Relevant Information"
"50617650","233870","1","Related: http://stackoverflow.com/questions/11472519/oracle-copy-data-to-another-table","7/9/2015 10:37","435605","CC BY-SA 3.0","<sql><oracle><copy><database-table>","Relevant Information","Relevant Information"
"48588922","448023","1","possible duplicate of [What's the difference between INNER JOIN, LEFT JOIN, RIGHT JOIN and FULL JOIN?](http://stackoverflow.com/questions/5706437/whats-the-difference-between-inner-join-left-join-right-join-and-full-join)","5/14/2015 17:50","3873567","CC BY-SA 3.0","<sql><database><join>","Relevant Information","Relevant Information"
